model,target_id,n_reps,mean_total_runtime_sec,std_total_runtime_sec,cv_total_runtime_sec,min_total_runtime_sec,max_total_runtime_sec,mean_inference_runtime_sec,std_inference_runtime_sec,cv_inference_runtime_sec,flagged_unstable
openfold,T1299,3,540.8824698183549,24.594536748779745,0.045471129350964826,525.1626824100967,569.225465112977,25.882469818354974,1.1088253993684125,0.04284078788269545,False
omegafold,T1272s4,3,62.06421679165942,2.6642259363950487,0.04292692430710064,60.478635088999,65.14010813098866,62.06421679165942,2.6642259363950487,0.04292692430710064,False
omegafold,T1112,3,161.47408823266233,6.893662400301316,0.04269206580295707,157.03094030999637,169.4154881259892,161.47408823266233,6.893662400301316,0.04269206580295707,False
boltz2,T1299,3,563.4931183257335,23.732644761940037,0.04211700904610004,549.5363098600064,590.8956272020005,48.49311832573343,3.0833523017635707,0.06358329610919977,False
omegafold,T1299,3,27.48949836333971,1.1096152553894523,0.04036506016673069,26.72241758299788,28.761822373024188,27.48949836333971,1.1096152553894523,0.04036506016673069,False
colabfold,T1299,3,631.6666666666666,25.423086620891123,0.04024763053439228,616.0,661.0,116.66666666666667,3.511884584284246,0.030101867865293536,False
omegafold,T1280,3,42.56731434768153,1.688037779362572,0.039655726588128354,41.49408331599989,44.51304409204749,42.56731434768153,1.688037779362572,0.039655726588128354,False
omegafold,T1114s3,3,235.4403556330035,9.076969255998883,0.038553158109172064,229.55028484099603,245.89349800901252,235.4403556330035,9.076969255998883,0.038553158109172064,False
boltz2,T1272s9,3,564.8556949270084,21.514995453245938,0.03808936626907186,548.7881763120095,589.2989381849766,48.522361593675065,0.8677443319404925,0.017883390326442886,False
openfold,T1272s9,3,551.5592999193226,20.976347435869684,0.03803099220507736,535.2953521369927,575.2354094780167,35.22596658598923,1.6640533026533322,0.04723939366124286,False
omegafold,T1272s9,3,42.646740148685545,1.59451562759981,0.03738892168640834,41.57457527099905,44.479096842056606,42.646740148685545,1.59451562759981,0.03738892168640834,False
omegafold,T1120,3,41.83574272032153,1.5587942693492174,0.037259868428056855,40.82042844700118,43.630525440967176,41.83574272032153,1.5587942693492174,0.037259868428056855,False
omegafold,T1272s7,3,43.83450491534071,1.6143292214659908,0.03682781919366508,42.85201110899652,45.69764404301532,43.83450491534071,1.6143292214659908,0.03682781919366508,False
omegafold,T1122,3,43.62125572234557,1.6037509446433849,0.036765354827276144,42.64328876400396,45.47211385203991,43.62125572234557,1.6037509446433849,0.036765354827276144,False
openfold,T1106s2,3,529.7662078890111,19.45097492437245,0.03671614881190673,508.1523087820024,545.8618198019976,20.4328745556777,0.7516908299532977,0.03678830542932222,False
omegafold,T1194,3,27.427111807017358,1.004531463938657,0.03662549199517402,26.734109726996397,28.57915275904816,27.427111807017358,1.004531463938657,0.03662549199517402,False
protenix,T1272s9,3,602.0435957323256,21.863899601157108,0.03631614015354132,588.079860236001,627.2405856050027,85.7102623989922,1.6980490139686508,0.019811501755344258,False
protenix,T1133,3,662.4551258273132,23.564744649354864,0.035571835329866026,648.4101884949487,689.66055740499,110.7884591606465,0.4558827018912019,0.004114893422519386,False
boltz2,T1106s2,3,556.2130236696685,19.525553167910108,0.03510445159857712,534.0418792639975,570.8450720559922,46.87969033633514,2.5585590989634994,0.05457713309553224,False
omegafold,T1114s1,3,31.391945290667838,1.0872717103434337,0.03463537223564978,30.67524537799909,32.64299659599783,31.391945290667838,1.0872717103434337,0.03463537223564978,False
boltz2,T1133,3,653.7629540706597,22.44858071861799,0.034337492785178086,640.6865690819977,679.6839970519941,102.096287403993,1.2285549962982847,0.012033297463960826,False
colabfold,T1122,3,613.6666666666666,20.792626898334255,0.03388260765616663,590.0,629.0,113.33333333333333,3.7859388972001824,0.03340534321058985,False
protenix,T1106s2,3,593.4916922663446,20.035719086356018,0.03375905568255954,572.1886448400037,611.9576364359964,84.15835893301119,1.814610018714806,0.02156185127325509,False
omegafold,T1212,3,167.2558732913361,5.601188269583011,0.03348873889663972,163.4054426609946,173.681527252018,167.2558732913361,5.601188269583011,0.03348873889663972,False
openfold,T1120,3,532.9918733926679,17.652216846551667,0.033119110680223926,513.8477216980027,548.6242175109946,34.65854005933458,1.6018418345176595,0.046217810437928004,False
openfold,T1122,3,535.6311584056724,17.64429405120487,0.03294112706908952,515.4914719160006,548.3685630160035,35.29782507233904,1.5043426385879444,0.042618564614249135,False
omegafold,T1185s4,3,56.69790196333391,1.797475338313132,0.03170267816039375,55.625699052994605,58.773062638007104,56.69790196333391,1.797475338313132,0.03170267816039375,False
colabfold,T1106s2,3,628.3333333333334,19.85782801147531,0.03160397031004028,606.0,644.0,119.0,1.7320508075688772,0.014555048803099808,False
protenix,T1120,3,584.7607112826445,18.272991758574186,0.031248665319004176,565.0556025640035,601.1465454919962,86.42737794931115,1.5316245065803735,0.01772151999657628,False
boltz2,T1120,3,547.4186010420672,17.075771803382068,0.03119326192218641,529.2973538549995,563.209550257001,49.08526770873383,0.7912863256443341,0.01612064805961197,False
openfold,T1106s1,3,513.6965736396911,15.683038198880846,0.03052976991409912,496.59320051599934,527.4022545740008,21.02990697302448,0.9266930014997048,0.04406548268085037,False
colabfold,T1272s9,3,652.6666666666666,19.75685535031659,0.030270973468309387,635.0,674.0,136.33333333333334,4.932882862316247,0.036182514882515254,False
colabfold,T1133,3,730.6666666666666,22.052966542697455,0.03018197975734141,712.0,755.0,179.0,7.0,0.03910614525139665,False
openfold,T1112,3,600.905902667655,18.135404836686945,0.030180107661077763,579.9808104749973,612.0743497039948,98.5725693343217,7.8722912232451705,0.0798628997540408,False
openfold,T1145,3,721.6107886513491,21.769196926552553,0.03016750479470794,697.8255639359995,740.545790430042,188.2774553180158,16.70689156448975,0.08873548633993626,False
boltz2,T1122,3,549.458294766681,16.553588512428515,0.030127106406606787,530.7552118300009,562.2255805370078,49.124961433347686,0.799541363859413,0.016275663950275538,False
omegafold,T1272s2,3,95.98893190364954,2.876553324544533,0.029967552169784743,94.0807070130104,99.29752249794548,95.98893190364954,2.876553324544533,0.029967552169784743,False
protenix,T1122,3,585.8103427550183,17.446654947972064,0.02978208760521685,566.6755699100031,600.8349372550001,85.47700942168497,1.4673190115639214,0.017166241794038153,False
omegafold,T1266,3,81.21557760366947,2.4019057462120124,0.02957444639417906,79.7260932240024,83.98645612300606,81.21557760366947,2.4019057462120124,0.02957444639417906,False
openfold,T1114s3,3,652.5640434203355,19.16607164937941,0.0293704071540975,630.5336292609936,665.4051588890143,138.89737675366874,12.564588146815732,0.09045950643905058,False
openfold,T1133,3,713.9458141563276,20.703319697172034,0.028998446782179433,691.9622651590034,733.0720908889925,162.27914748966091,14.310256244294933,0.08818296414335468,False
omegafold,T1227s1,3,139.95317824700032,4.036578372714336,0.028842348728874645,137.1875762520067,144.5852174879983,139.95317824700032,4.036578372714336,0.028842348728874645,False
colabfold,T1120,3,642.0,18.35755975068582,0.02859432982972869,621.0,655.0,143.66666666666666,5.507570547286101,0.03833575786974085,False
openfold,T1104,3,507.79429384268104,14.50107537300613,0.02855698764015392,495.8462036540004,523.9277455440024,20.46096050934769,0.9950084149314693,0.048629604386211236,False
protenix,T1185s1,3,629.1828097796388,17.820286299993423,0.028322907147184606,615.7581289700029,649.400558830006,91.5161431129721,3.012706257336544,0.03291994346415483,False
openfold,T1137s4,3,679.8782083939901,19.146838365782024,0.02816215923585892,658.2178399619952,694.5454160589725,143.54487506065684,13.017131496017248,0.09068335940601628,False
protenix,T1134s1,3,601.3912752416436,16.934304121671477,0.0281585463887336,590.8618032819359,620.9255003949947,84.72460857497693,2.5959303144590553,0.030639625937743817,False
boltz2,T1106s1,3,538.6592719836286,15.126010868303382,0.028080851207854276,522.4469886989973,552.3928115870076,45.992605316962,0.5419229399298406,0.011782827613159377,False
protenix,T1104,3,570.8384503569808,15.868064005357507,0.027797819147316053,560.3025635370068,589.0887576490059,83.50511702364747,2.099215869571456,0.025138769268199305,False
protenix,T1112,3,599.717336716972,16.44573485428618,0.027422476969425194,584.0466250259997,616.8415994530078,97.38400338363863,1.8786932809136654,0.019291600423456224,False
omegafold,T1272s3,3,74.1708785213438,2.0327521675659286,0.02740633801419749,72.87266015799833,76.51352045603562,74.1708785213438,2.0327521675659286,0.02740633801419749,False
boltz2,T1104,3,532.7622612083991,14.489143827801342,0.027196265356591514,520.5699111559952,548.7803936529963,45.42892787506571,1.30981223863761,0.028832118650031328,False
protenix,T1114s2,3,589.862437004335,15.993796619627073,0.02711445180481891,577.6728702359978,607.972309934994,91.86243700433504,1.6697598183936104,0.018176742016051822,False
protenix,T1137s1,3,621.7079824853475,16.849728000095755,0.02710231889373058,609.7322372760391,640.9755191930017,94.04131581868084,2.146336157402458,0.022823331837899474,False
protenix,T1106s1,3,577.1741592176695,15.592004998817698,0.027014385086040364,561.5130541910039,592.6961330490012,84.50749255100284,1.9024383653254984,0.02251206736701268,False
openfold,T1137s3,3,658.33491842699,17.713818452386718,0.026907001218637618,638.0959231250017,671.0169667679584,128.33491842699004,10.124775113653204,0.07889337709294766,False
openfold,T1137s5,3,604.9169357073528,16.14050201322445,0.02668217909017663,587.3681843820013,619.1270082370029,72.58360237401939,3.202609594933875,0.04412304556655924,False
colabfold,T1185s1,3,693.6666666666666,18.448125469362285,0.02659508717351603,678.0,714.0,156.0,2.6457513110645907,0.016959944301696093,False
openfold,T1137s7,3,963.8997796416685,25.62735690476728,0.026587159210985912,936.7046858530013,987.600869345013,206.5664463083352,18.26589790315323,0.08842625813433563,False
openfold,T1185s1,3,596.3032193650288,15.775761159198284,0.026455938265765266,580.7791123899951,612.3191335930023,58.63655269836212,2.7627350483934263,0.04711625976045139,False
openfold,T1114s2,3,562.5874539596867,14.851787457221882,0.026399073339957762,547.6874422559995,577.3905427769932,64.58745395968678,3.551143502855356,0.05498193975987744,False
boltz2,T1185s1,3,598.8993411872798,15.662890395137692,0.02615279282840253,584.8621070860099,615.7943533099897,61.23267452061312,0.7013367763233935,0.011453636180586858,False
boltz2,T1112,3,578.0640236616697,15.076693397446311,0.02608135566359069,562.6479105780018,592.7766699019994,75.7306903283364,0.9361629701252473,0.012361738234082362,False
colabfold,T1112,3,645.3333333333334,16.802777548171413,0.02603736190315818,627.0,660.0,143.0,2.6457513110645907,0.018501757420032103,False
openfold,T1134s1,3,551.0728016673432,14.333285981865556,0.026009786617119033,540.7575076130015,567.4393343870033,34.406135000676535,1.4080178518365805,0.040923453093725706,False
protenix,T1137s5,3,625.7427530856536,16.268905462574146,0.025999350983050392,611.3535763530017,643.3963557299867,93.40941975232029,2.59139440927089,0.027742324233916673,False
colabfold,T1106s1,3,606.0,15.716233645501712,0.02593437895297312,588.0,617.0,113.33333333333333,4.163331998932265,0.03673528234351999,False
boltz2,T1114s3,3,609.7060059516807,15.78686082337459,0.025892578831880002,594.4884524170047,626.006417949,96.03933928501404,0.5680634536717649,0.0059149038081773376,False
boltz2,T1114s2,3,562.015639519285,14.534706752157085,0.025861747841375404,549.4587963310041,577.9378138699976,64.01563951928499,0.9383231382138512,0.01465771716505585,False
colabfold,T1129s2,3,629.6666666666666,16.258331197676267,0.025820536576510747,612.0,644.0,133.0,5.5677643628300215,0.04186288994609039,False
boltz2,T1137s5,3,600.3516804876393,15.495323067006455,0.025810410082337545,584.7369298630001,615.7247487060085,68.01834715430596,0.4980154824300402,0.007321781596666054,False
protenix,T1114s3,3,621.932385123655,16.05025759748189,0.025807078038379876,605.7262102189998,637.822043719003,108.2657184569883,1.8027683717207637,0.01665133153332341,False
colabfold,T1114s2,3,649.3333333333334,16.50252505931542,0.025414566313114097,633.0,666.0,151.33333333333334,3.5118845842842465,0.02320628579923511,False
boltz2,T1137s6,3,620.7578606782821,15.687228295372142,0.025271090853736775,611.6438522988465,638.8717918809998,91.42452734494873,0.588426099319802,0.0064361951481536755,False
openfold,T1129s2,3,681.4240425683238,17.210742227488346,0.025257022283246913,661.6680301349988,693.1687645029742,184.75737590165713,12.481170940460416,0.06755438520140007,False
colabfold,T1137s5,3,689.6666666666666,17.387735140993303,0.025211795757844328,670.0,703.0,157.33333333333334,5.859465277082315,0.037242364049252,False
protenix,T1137s6,3,635.4007707819716,15.963136414470322,0.02512294153314434,625.4403601809172,653.8128184609959,106.06743744863827,0.6938351854982788,0.006541453269616881,False
colabfold,T1104,3,593.6666666666666,14.843629385474879,0.02500330609569042,581.0,610.0,106.33333333333333,1.5275252316519468,0.014365441050018309,False
boltz2,T1134s1,3,566.5242374486601,14.138180652886948,0.024956003147470256,557.5890565519949,582.8244125229976,49.85757078199337,0.9201884889689399,0.018456344232905878,False
protenix,T1134s2,3,593.6453872079801,14.365697589368157,0.024199122740484164,581.6601792340007,609.5697261690075,88.6453872079801,2.931762961260864,0.0330729331057278,False
openfold,T1114s1,3,518.471880904673,12.49883744698324,0.02410706907609768,506.9360700479956,531.7507608660089,28.47188090467292,1.0924702879162291,0.038370148132255234,False
boltz2,T1137s8,3,562.0621582702952,13.537219093679209,0.02408491462107857,549.2776645869963,576.2437466589909,53.062158270295186,0.7113014397235754,0.013405060459475699,False
protenix,T1272s3,3,599.076423096325,14.406360583539758,0.024047617345847996,588.9946009729756,615.5764297709975,89.07642309632502,1.8604451878042705,0.020885944036980825,False
colabfold,T1134s1,3,656.0,15.716233645501712,0.023957673240094072,645.0,674.0,139.33333333333334,1.1547005383792515,0.008287324438128598,False
boltz2,T1137s9,3,563.0609536670672,13.463645590525216,0.023911524148211752,550.511133234002,577.2823258580029,55.39428700040056,0.9441264624559902,0.017043751505442486,False
openfold,T1137s9,3,553.5304610109766,13.206409683920924,0.023858505744743536,540.3265879619939,566.739405868997,45.86379434431001,2.3142320639261427,0.05045880082560707,False
openfold,T1137s8,3,551.5703537089963,13.148058440940805,0.023837500243672642,538.1804198570026,564.4623920680024,42.57035370899636,2.167830367524305,0.05092347557981834,False
colabfold,T1137s3,3,681.6666666666666,16.19670748434179,0.02376045107727402,663.0,692.0,151.66666666666666,6.429100507328636,0.0423896736746943,False
protenix,T1137s9,3,595.5359478346485,14.117475570163574,0.02370549690827952,584.9141128050032,611.5560007919994,87.86928116798178,2.3872650179076564,0.027168368583144153,False
boltz2,T1137s1,3,598.6419990080054,14.164989266898083,0.023661870183466126,589.3398060540203,614.9442252849985,70.9753323413388,0.9056552500118831,0.012760141025565781,False
protenix,T1114s1,3,574.3516363013138,13.578623202982163,0.02364165494578413,563.9686676569982,589.7178186380042,84.3516363013138,1.757884868329767,0.02083996168195717,False
protenix,T1155,3,589.3273462459814,13.921482692106192,0.02362266536719553,580.329369508996,605.3625814620027,84.32734624598136,2.680594343856608,0.03178796040892076,False
protenix,T1137s8,3,596.6003573409689,14.003052520601605,0.023471411554315553,585.5949575650011,612.3620221729943,87.60035734096891,2.4176113878458856,0.027598190934721423,False
colabfold,T1114s1,3,621.6666666666666,14.502873278538061,0.023329018678613506,607.0,636.0,131.66666666666666,3.5118845842842465,0.026672541146462635,False
openfold,T1155,3,525.3364129219748,12.162918340853425,0.023152627614754572,514.9696363549883,538.7255333649955,20.336412921974745,0.8554269051044258,0.0420638048797723,False
colabfold,T1114s3,3,696.6666666666666,16.041612554021288,0.02302623811582003,680.0,712.0,183.0,2.6457513110645907,0.014457657437511425,False
openfold,T1134s2,3,554.556089195321,12.696513111487306,0.022894912451345294,541.0841550350015,566.3002183810022,49.556089195320965,2.364817292544445,0.04772001445117523,False
boltz2,T1137s4,3,632.5384196429441,14.397868278225264,0.022762045483897386,618.1344257579985,646.9301544859918,96.20508630961073,0.9464332958526384,0.009837663809237611,False
boltz2,T1145,3,647.2165984917107,14.675350994590044,0.022674559071553232,631.2202900560005,660.0577387860103,113.88326515837737,3.1577343718751156,0.02772781731787947,False
colabfold,T1137s6,3,709.6666666666666,16.072751268321593,0.022648310852496373,698.0,728.0,180.33333333333334,3.0550504633038935,0.016941130110742476,False
boltz2,T1194,3,556.2385353120529,12.489167431515815,0.022452898601333548,543.2439817870036,568.1520365110191,48.238535312052896,1.9552877131378,0.04053372890551366,False
protenix,T1129s2,3,614.1564413720165,13.783094039006182,0.022442317804588927,601.9608929349997,629.1100119990006,117.4897747053498,0.4327342897666604,0.0036831655422942624,False
protenix,T1137s4,3,643.9343531770113,14.384205892064546,0.02233800048265241,630.2960955639937,658.9634653029934,107.60101984367793,1.2384642690282086,0.011509781885222291,False
colabfold,T1137s1,3,686.3333333333334,15.30795000427338,0.02230395823837792,677.0,704.0,158.66666666666666,1.5275252316519468,0.009627259863352606,False
boltz2,T1272s3,3,565.7461276232885,12.585359470656984,0.022245595429045792,557.8544771710003,580.2599546879937,55.74612762328858,1.2103309339701298,0.021711479982055297,False
protenix,T1185s4,3,616.9014610606731,13.673062320761199,0.022164094565852284,608.5958646080107,632.6824764290068,86.90146106067307,3.010112602783965,0.034638227781721154,False
openfold,T1272s3,3,559.6588875526746,12.3906057307949,0.022139567522956035,551.4102210819983,573.9072879780142,49.65888755267466,1.750019161002021,0.03524080476321028,False
openfold,T1137s1,3,606.1463015406625,13.397547125441463,0.022102827471500632,596.0332999800012,621.3413263039984,78.47963487399586,3.9734036823627203,0.05062974220945698,False
colabfold,T1145,3,727.3333333333334,16.072751268321593,0.02209819147798569,709.0,739.0,194.0,6.244997998398398,0.032190711331950506,False
protenix,T1157s2,3,683.3511554463379,15.085715366956585,0.02207608086519323,672.9334308660036,700.6505954339955,104.01782211300451,1.5922558913949754,0.015307529604543684,False
openfold,T1147,3,523.8042646606458,11.511366706944457,0.021976466179408186,511.4508703819956,534.2302912540035,19.80426466064576,0.810661400166448,0.040933678379756346,False
boltz2,T1114s1,3,537.8815433976997,11.807707513666942,0.02195224517108322,527.0774086769961,550.486038225994,47.881543397699716,1.308612578907747,0.027330208803808403,False
boltz2,T1129s2,3,605.6857390510655,13.240315798719758,0.021860042172139476,593.6386517700012,619.8613823279884,109.0190723843989,1.0034161588824215,0.009204042347236251,False
colabfold,T1155,3,601.3333333333334,13.051181300301263,0.02170373830427039,589.0,615.0,96.33333333333333,2.516611478423583,0.02612399458571194,False
boltz2,T1134s2,3,562.7610636483199,12.161996714852942,0.021611297405701835,550.0927269899985,574.3439555199875,57.76106364831988,1.8444442651410375,0.031932311294871514,False
protenix,T1137s3,3,635.4380987686745,13.689203736071846,0.02154293826983024,621.9869282949949,649.3535246569954,105.43809876867454,1.2812615512211596,0.012151789212665697,False
colabfold,T1137s8,3,655.3333333333334,14.047538337136986,0.02143571465483772,642.0,670.0,146.33333333333334,1.1547005383792515,0.007890892061817208,False
openfold,T1185s4,3,572.1703136960035,12.246874846966621,0.02140424722117519,561.0901476139989,585.3201525289915,42.17031369600348,1.6756634600815088,0.039735617623359365,False
openfold,T1137s6,3,659.4964927980158,14.049263944988589,0.02130301540404319,643.8418242400003,671.008977229998,130.1631594646824,11.684722488094627,0.089769813026589,False
protenix,T1137s2,3,617.2914505743271,13.10671128219721,0.021232614302373286,606.6705828479971,631.9391087139957,90.29145057432713,1.8663330364320445,0.020670096942297937,False
openfold,T1157s2,3,700.6747292450212,14.857763894948084,0.021204937576323555,683.6024887479871,710.6795568389934,121.34139591168787,10.752855403694804,0.08861654609215737,False
boltz2,T1185s4,3,582.636970527344,12.349263904410984,0.02119546909842278,572.3170780290093,596.3191924759885,52.636970527344,0.5522399072668865,0.010491483490297137,False
boltz2,T1137s3,3,620.5313747130107,13.092270235969389,0.021098482316102757,606.1479209210011,631.7535771010007,90.53137471301063,1.9973243090759083,0.022062233291027942,False
boltz2,T1157s2,3,666.8330519013834,14.048616395376223,0.021067666570093534,656.0025383549946,682.7072094230098,87.49971856805011,0.4325277698251152,0.004943190411392359,False
colabfold,T1134s2,3,651.6666666666666,13.650396819628847,0.02094690049047905,637.0,664.0,146.66666666666666,3.0550504633038935,0.020829889522526547,False
boltz2,T1155,3,550.9836395423772,11.493411754618561,0.020859805863136852,542.1049497929926,563.9655346810032,45.983639542377205,1.0734350327935358,0.02334384671322697,False
openfold,T1137s2,3,584.6337589733424,12.158448067721263,0.02079669174266013,572.1425985409951,596.4296583429968,57.63375897334239,2.338573278632164,0.04057644894746211,False
protenix,T1145,3,650.4341357606827,13.469838651091795,0.02070899713056852,637.0573041300013,663.9950936770038,117.10080242734936,0.13290821053131724,0.0011349897505081143,False
protenix,T1227s1,3,610.7742869420132,12.605147715369274,0.02063798032245258,600.569868147024,624.8649404050084,95.44095360867989,2.4864597997396345,0.026052336085559638,False
openfold,T1194,3,533.6314238243407,10.87458374625653,0.020378454605094985,521.8692462609906,543.3197367760004,25.631423824340647,0.9568826099418026,0.037332401683948115,False
colabfold,T1151s2,3,616.3333333333334,12.503332889007368,0.02028664070688053,604.0,629.0,108.33333333333333,3.055050463303893,0.02820046581511286,False
openfold,T1151s2,3,528.805336416311,10.66248159904379,0.020163339635153703,519.2526255489938,540.308340358999,20.80533641631094,0.9094995908323268,0.043714726483312163,False
protenix,T1151s2,3,592.139420556312,11.882919384662232,0.02006777284562188,585.0229646149965,605.857413004007,84.13942055631196,3.120120308427775,0.03708274062024914,False
boltz2,T1151s2,3,554.977422585997,11.097890857138145,0.019997013221593644,544.7149376520101,566.7550350179954,46.97742258599707,1.3871140519271814,0.029527248954280636,False
boltz2,T1147,3,550.7622741780336,10.993731288385728,0.019960937420401476,538.6386790860051,560.083820054002,46.7622741780336,1.7435402734601413,0.037285189912323866,False
colabfold,T1137s2,3,681.0,13.527749258468683,0.019864536356047992,667.0,694.0,154.0,3.0,0.01948051948051948,False
openfold,T1159,3,528.5374256386664,10.358630642501517,0.019598670103606202,517.159351490991,537.4211145409936,24.87075897199975,1.0139828057624318,0.040770078906880336,False
protenix,T1272s4,3,599.7991215596412,11.675296062517463,0.01946534371734075,591.404880492948,613.132164368988,87.13245489297454,3.2310343616113117,0.037081869959706935,False
protenix,T1272s6,3,681.6678286416718,13.239517417987107,0.01942224183348785,670.414309957996,696.2558133120183,116.6678286416718,0.5108156182884165,0.0043783759776425775,False
boltz2,T1137s2,3,588.6762055829895,11.407422496130529,0.019378093403373257,578.4982002220058,601.0064404209988,61.676205582989496,0.7574412097527743,0.01228093075105903,False
omegafold,T1114s2,3,99.31925548133465,1.9096537220552658,0.01922742687508519,97.94915184199635,101.5005991680082,99.31925548133465,1.9096537220552658,0.01922742687508519,False
openfold,T1212,3,637.3938461273405,12.253101695471809,0.0192237527392504,623.2523145010055,644.8536024360219,104.39384612734041,8.202725196282897,0.07857479631775564,False
colabfold,T1159,3,610.0,11.532562594670797,0.018905840319132453,597.0,619.0,106.33333333333333,2.516611478423583,0.02366719258705564,False
boltz2,T1272s6,3,673.0340856629822,12.711072955286234,0.018886224674289718,662.9350453319494,687.3074019000051,108.03408566298215,1.0642729898655612,0.009851270396137892,False
colabfold,T1137s9,3,655.3333333333334,12.220201853215574,0.01864730699880301,642.0,666.0,147.66666666666666,4.725815626252609,0.03200326609200412,False
boltz2,T1159,3,549.6896162726383,10.238267580475831,0.018625542992607293,538.644240005,558.8622181560058,46.02294960597161,0.47971460698657153,0.010423378142723977,False
openfold,T1272s5,3,557.7169895960202,10.241846098236957,0.018363876821567857,547.6621247799922,568.136099076015,45.05032292935357,2.0079898448972586,0.04457215208082131,False
protenix,T1185s2,3,635.810495113983,11.646416992082822,0.018317434332371228,628.1140093939612,649.2092410719779,91.81049511398305,2.335771177067099,0.025441221879559967,False
protenix,T1272s2,3,606.0928416006549,11.053469390599592,0.018237254479706512,598.029716304969,618.6928751399973,90.75950826732151,2.403131392532718,0.026478012479470205,False
boltz2,T1272s5,3,566.6733610283214,10.29167838820355,0.01816157083778849,557.3058645860001,577.6900510499836,54.00669436165481,0.9018527719929931,0.016698907101289205,False
boltz2,T1227s1,3,587.5861982587181,10.65231658979555,0.01812894281956103,580.9968061521649,599.875714069989,72.25286492538483,0.6442928267368438,0.008917194181880564,False
protenix,T1159,3,588.3721407483487,10.591985442553096,0.018002187236603663,578.7806029029889,599.7399684760021,84.70547408168204,2.735399967654674,0.03229307193318946,False
openfold,T1272s7,3,546.903924216007,9.84307794027483,0.017997819186221772,535.9825183659996,555.090127834992,35.903924216007,1.503692134834481,0.04188099678987435,False
colabfold,T1147,3,634.0,11.357816691600547,0.017914537368455122,621.0,642.0,130.0,3.605551275463989,0.027735009811261455,False
colabfold,T1272s3,3,652.3333333333334,11.67618659209133,0.017899110769685228,642.0,665.0,142.33333333333334,4.932882862316247,0.034657256643908056,False
colabfold,T1157s2,3,763.3333333333334,13.503086067019396,0.017689632402208815,750.0,777.0,184.0,4.358898943540674,0.023689668171416708,False
protenix,T1272s5,3,600.572218233346,10.612519902408208,0.017670680694531937,593.6687311610003,612.7921986709989,87.9055515666793,2.336292672403985,0.026577305195927572,False
protenix,T1147,3,589.3065257223376,10.4118122816586,0.01766790596607836,580.430372498995,600.7671562110045,85.30652572233764,3.3778007931750476,0.039596042208650935,False
colabfold,T1185s4,3,659.0,11.532562594670797,0.017500094984325944,648.0,671.0,129.0,2.6457513110645907,0.02050970008577202,False
boltz2,T1272s7,3,560.0569864052765,9.704049029152303,0.01732689577079951,549.4577827699977,568.5047987120051,49.0569864052765,0.997411208226602,0.02033168527692769,False
colabfold,T1272s7,3,656.6666666666666,11.372481406154654,0.0173184996032812,644.0,666.0,145.66666666666666,2.5166114784235836,0.017276509005196228,False
colabfold,T1194,3,609.0,10.535653752852738,0.017299924060513526,598.0,619.0,101.0,0.0,0.0,False
protenix,T1194,3,592.6483444596573,10.137353906852178,0.017105175441086966,582.8315281550022,603.0783948009775,84.64834445965728,1.446960782131728,0.017093787142184902,False
protenix,T1212,3,633.1132509843252,10.809751898585422,0.01707396248898454,624.8490601319936,645.3464635109995,100.11325098432523,1.7232635596114791,0.017213141543883047,False
boltz2,T1212,3,614.8565054563174,10.456317139445881,0.01700610963152402,605.1819569310028,625.9497289870051,81.85650545631749,0.633105476621515,0.0077343330635995695,False
boltz2,T1137s7,3,885.1757955653569,15.005906245657508,0.01695245884584239,868.6697040869985,897.9938090299984,127.84246223202354,1.1048865688075262,0.008642563272930774,False
protenix,T1266,3,633.1698218093176,10.728722771169323,0.016944463241332964,626.2806966529461,645.5312480870052,89.83648847598427,2.288908435693831,0.025478605347600138,False
colabfold,T1137s7,3,961.6666666666666,16.289055630494158,0.016938359407792886,943.0,973.0,204.33333333333334,4.163331998932265,0.02037519738466035,False
boltz2,T1272s2,3,575.860491390602,9.733161970857838,0.016901944336125508,569.2764129179996,587.0406149920018,60.52715805726863,0.6493039256673727,0.010727480795530242,False
protenix,T1280,3,627.7339536926447,10.58647944833954,0.01686459587865939,619.2101903569419,639.5841580379929,87.40062035931139,3.6300934697234695,0.04153395542045178,False
openfold,T1272s4,3,557.3631396860195,9.384735437795603,0.01683773965225315,549.3902207519859,567.7055162379984,44.6964730193528,1.9956777973962352,0.044649558736595193,False
openfold,T1272s2,3,575.8327244740067,9.681195948838287,0.016812514359411505,568.2024649079976,586.7231570220029,60.499391140673346,1.8141872701549457,0.029986868230402395,False
colabfold,T1272s6,3,727.0,12.12435565298214,0.01667724298897131,720.0,741.0,162.0,4.0,0.024691358024691357,False
colabfold,T1266,3,668.3333333333334,11.06044001535804,0.016549286806022002,658.0,680.0,125.0,3.0,0.024,False
boltz2,T1272s4,3,566.2803721686747,9.36165805108039,0.01653184272523556,559.3969386940007,576.940426606976,53.61370550200809,0.80388857220652,0.014994087140207285,False
boltz2,T1266,3,602.8035219820158,9.946487271824179,0.016500380155577334,594.9963441799919,614.0022181560053,59.47018864868247,0.8156409700295674,0.013715123300649517,False
boltz2,T1185s2,3,608.3505683636371,10.011386956922244,0.016456608208407247,600.1246900930128,619.4976431110117,64.35056836363704,1.809928604839121,0.028126070225385425,False
openfold,T1266,3,597.5893880573373,9.823091569455666,0.016437861457662236,588.8828592360078,608.2387143239903,54.25605472400397,2.077896673275183,0.038297968472740425,False
